# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2008-04-08 18:23:17 EDT
#
# Data for the following site(s) are contained in this file
#    USGS 05242300 MISSISSIPPI RIVER AT BRAINERD, MN
#    USGS 05270700 MISSISSIPPI RIVER AT ST. CLOUD, MN
#    USGS 05331000 MISSISSIPPI RIVER AT ST. PAUL, MN
#    USGS 05378500 MISSISSIPPI RIVER AT WINONA, MN
#    USGS 05389500 Mississippi River at McGregor, IA
#    USGS 05420500 Mississippi River at Clinton, IA
#    USGS 05587450 Mississippi River at Grafton, IL
#    USGS 07010000 Mississippi River at St. Louis, MO
#    USGS 07022000 Mississippi River at Thebes, IL
# -----------------------------------------------------------------------------------
#
# Data provided for site 05242300
#    DD parameter statistic   Description
#    10   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	10_00060_00003	10_00060_00003_cd
USGS	05242300	1991-09-22	2410	A
USGS	05242300	1991-09-23	2530	A
USGS	05242300	1991-09-24	2220	A
USGS	05242300	1991-09-25	1950	A
USGS	05242300	1991-09-26	1910	A
USGS	05242300	1991-09-27	1570	A
USGS	05242300	1991-09-28	1570	A
USGS	05242300	1991-09-29	1670	A
USGS	05242300	1991-09-30	1570	A
USGS	05242300	1991-10-01	1580	A
USGS	05242300	1991-10-02	1470	A
USGS	05242300	1991-10-03	1580	A
USGS	05242300	1991-10-04	1600	A
USGS	05242300	1991-10-05	1440	A
USGS	05242300	1991-10-06	1620	A
USGS	05242300	1991-10-07	1640	A
USGS	05242300	1991-10-08	1850	A
USGS	05242300	1991-10-09	1640	A
USGS	05242300	1991-10-10	1680	A
USGS	05242300	1991-10-11	1780	A
USGS	05242300	1991-10-12	1840	A
USGS	05242300	1991-10-13	1780	A
USGS	05242300	1991-10-14	1840	A
USGS	05242300	1991-10-15	1700	A
USGS	05242300	1991-10-16	1680	A
USGS	05242300	1991-10-17	1840	A
USGS	05242300	1991-10-18	1800	A
USGS	05242300	1991-10-19	1820	A
USGS	05242300	1991-10-20	1880	A
USGS	05242300	1991-10-21	2000	A
USGS	05242300	1991-10-22	1850	A
USGS	05242300	1991-10-23	1860	A
USGS	05242300	1991-10-24	2080	A
USGS	05242300	1991-10-25	1990	A
USGS	05242300	1991-10-26	2040	A
USGS	05242300	1991-10-27	2130	A
USGS	05242300	1991-10-28	2040	A
USGS	05242300	1991-10-29	2170	A
USGS	05242300	1991-10-30	2380	A
USGS	05242300	1991-10-31	2450	A
USGS	05242300	1991-11-01	2700	A
USGS	05242300	1991-11-02	2380	A
USGS	05242300	1991-11-03	2370	A
USGS	05242300	1991-11-04	1830	A
USGS	05242300	1991-11-05	1900	A
USGS	05242300	1991-11-06	1910	A
USGS	05242300	1991-11-07	2400	A
USGS	05242300	1991-11-08	2590	A
USGS	05242300	1991-11-09	3100	A
USGS	05242300	1991-11-10	3190	A
USGS	05242300	1991-11-11	3230	A
USGS	05242300	1991-11-12	3380	A
USGS	05242300	1991-11-13	3420	A
USGS	05242300	1991-11-14	3370	A
USGS	05242300	1991-11-15	3430	A
USGS	05242300	1991-11-16	3480	A
USGS	05242300	1991-11-17	3490	A
USGS	05242300	1991-11-18	3620	A
USGS	05242300	1991-11-19	3780	A
USGS	05242300	1991-11-20	4360	A
USGS	05242300	1991-11-21	4870	A
USGS	05242300	1991-11-22	5410	A
USGS	05242300	1991-11-23	5200	A
USGS	05242300	1991-11-24	4700	A
USGS	05242300	1991-11-25	4400	A
USGS	05242300	1991-11-26	3900	A
USGS	05242300	1991-11-27	3750	A
USGS	05242300	1991-11-28	3600	A
USGS	05242300	1991-11-29	3600	A
USGS	05242300	1991-11-30	3550	A
USGS	05242300	1991-12-01	3500	A
USGS	05242300	1991-12-02	3400	A
USGS	05242300	1991-12-03	3350	A
USGS	05242300	1991-12-04	3300	A
USGS	05242300	1991-12-05	3250	A
USGS	05242300	1991-12-06	3250	A
USGS	05242300	1991-12-07	3250	A
USGS	05242300	1991-12-08	3250	A
USGS	05242300	1991-12-09	3250	A
USGS	05242300	1991-12-10	3200	A
USGS	05242300	1991-12-11	3200	A
USGS	05242300	1991-12-12	3200	A
USGS	05242300	1991-12-13	3200	A
USGS	05242300	1991-12-14	3200	A
USGS	05242300	1991-12-15	3200	A
USGS	05242300	1991-12-16	3200	A
USGS	05242300	1991-12-17	3200	A
USGS	05242300	1991-12-18	3200	A
USGS	05242300	1991-12-19	3150	A
USGS	05242300	1991-12-20	3150	A
USGS	05242300	1991-12-21	3150	A
USGS	05242300	1991-12-22	3150	A
USGS	05242300	1991-12-23	3150	A
USGS	05242300	1991-12-24	3150	A
USGS	05242300	1991-12-25	3100	A
USGS	05242300	1991-12-26	3100	A
USGS	05242300	1991-12-27	3100	A
USGS	05242300	1991-12-28	3100	A
USGS	05242300	1991-12-29	3100	A
USGS	05242300	1991-12-30	3100	A
USGS	05242300	1991-12-31	3100	A
USGS	05242300	1992-01-01	3100	A
USGS	05242300	1992-01-02	3100	A
USGS	05242300	1992-01-03	3100	A
USGS	05242300	1992-01-04	3100	A
USGS	05242300	1992-01-05	3050	A
USGS	05242300	1992-01-06	3030	A
USGS	05242300	1992-01-07	3000	A
USGS	05242300	1992-01-08	3000	A
USGS	05242300	1992-01-09	3000	A
USGS	05242300	1992-01-10	3000	A
USGS	05242300	1992-01-11	3000	A
USGS	05242300	1992-01-12	3000	A
USGS	05242300	1992-01-13	3000	A
USGS	05242300	1992-01-14	3000	A
USGS	05242300	1992-01-15	3000	A
USGS	05242300	1992-01-16	2900	A
USGS	05242300	1992-01-17	2800	A
USGS	05242300	1992-01-18	2650	A
USGS	05242300	1992-01-19	2550	A
USGS	05242300	1992-01-20	2500	A
USGS	05242300	1992-01-21	2450	A
USGS	05242300	1992-01-22	2400	A
USGS	05242300	1992-01-23	2350	A
USGS	05242300	1992-01-24	2350	A
USGS	05242300	1992-01-25	2300	A
USGS	05242300	1992-01-26	2300	A
USGS	05242300	1992-01-27	2300	A
USGS	05242300	1992-01-28	2300	A
USGS	05242300	1992-01-29	2300	A
USGS	05242300	1992-01-30	2300	A
USGS	05242300	1992-01-31	2350	A
USGS	05242300	1992-02-01	2400	A
USGS	05242300	1992-02-02	2400	A
USGS	05242300	1992-02-03	2400	A
USGS	05242300	1992-02-04	2400	A
USGS	05242300	1992-02-05	2400	A
USGS	05242300	1992-02-06	2400	A
USGS	05242300	1992-02-07	2350	A
USGS	05242300	1992-02-08	2300	A
USGS	05242300	1992-02-09	2250	A
USGS	05242300	1992-02-10	2200	A
USGS	05242300	1992-02-11	2150	A
USGS	05242300	1992-02-12	2100	A
USGS	05242300	1992-02-13	2040	A
USGS	05242300	1992-02-14	2050	A
USGS	05242300	1992-02-15	2000	A
USGS	05242300	1992-02-16	1950	A
USGS	05242300	1992-02-17	1950	A
USGS	05242300	1992-02-18	1900	A
USGS	05242300	1992-02-19	1850	A
USGS	05242300	1992-02-20	1800	A
USGS	05242300	1992-02-21	1750	A
USGS	05242300	1992-02-22	1690	A
USGS	05242300	1992-02-23	1610	A
USGS	05242300	1992-02-24	1750	A
USGS	05242300	1992-02-25	1710	A
USGS	05242300	1992-02-26	1480	A
USGS	05242300	1992-02-27	1550	A
USGS	05242300	1992-02-28	1520	A
USGS	05242300	1992-02-29	1520	A
USGS	05242300	1992-03-01	1470	A
USGS	05242300	1992-03-02	1460	A
USGS	05242300	1992-03-03	1470	A
USGS	05242300	1992-03-04	1600	A
USGS	05242300	1992-03-05	1650	A
USGS	05242300	1992-03-06	1770	A
USGS	05242300	1992-03-07	2060	A
USGS	05242300	1992-03-08	2360	A
USGS	05242300	1992-03-09	2690	A
USGS	05242300	1992-03-10	3060	A
USGS	05242300	1992-03-11	3190	A
USGS	05242300	1992-03-12	3150	A
USGS	05242300	1992-03-13	3150	A
USGS	05242300	1992-03-14	2980	A
USGS	05242300	1992-03-15	3100	A
USGS	05242300	1992-03-16	3110	A
USGS	05242300	1992-03-17	3010	A
USGS	05242300	1992-03-18	2950	A
USGS	05242300	1992-03-19	3000	A
USGS	05242300	1992-03-20	2970	A
USGS	05242300	1992-03-21	2820	A
USGS	05242300	1992-03-22	2920	A
USGS	05242300	1992-03-23	2880	A
USGS	05242300	1992-03-24	2790	A
USGS	05242300	1992-03-25	3060	A
USGS	05242300	1992-03-26	3200	A
USGS	05242300	1992-03-27	3220	A
USGS	05242300	1992-03-28	3360	A
USGS	05242300	1992-03-29	3380	A
USGS	05242300	1992-03-30	3270	A
USGS	05242300	1992-03-31	3150	A
USGS	05242300	1992-04-01	3220	A
USGS	05242300	1992-04-02	3320	A
USGS	05242300	1992-04-03	3270	A
USGS	05242300	1992-04-04	3070	A
USGS	05242300	1992-04-05	3070	A
USGS	05242300	1992-04-06	3240	A
USGS	05242300	1992-04-07	3360	A
USGS	05242300	1992-04-08	3510	A
USGS	05242300	1992-04-09	3850	A
USGS	05242300	1992-04-10	3820	A
USGS	05242300	1992-04-11	3880	A
USGS	05242300	1992-04-12	4010	A
USGS	05242300	1992-04-13	4180	A
USGS	05242300	1992-04-14	4460	A
USGS	05242300	1992-04-15	4330	A
USGS	05242300	1992-04-16	4340	A
USGS	05242300	1992-04-17	4300	A
USGS	05242300	1992-04-18	4290	A
USGS	05242300	1992-04-19	4250	A
USGS	05242300	1992-04-20	4410	A
USGS	05242300	1992-04-21	4710	A
USGS	05242300	1992-04-22	5450	A
USGS	05242300	1992-04-23	6130	A
USGS	05242300	1992-04-24	6560	A
USGS	05242300	1992-04-25	6990	A
USGS	05242300	1992-04-26	7290	A
USGS	05242300	1992-04-27	7280	A
USGS	05242300	1992-04-28	7120	A
USGS	05242300	1992-04-29	6610	A
USGS	05242300	1992-04-30	6090	A
USGS	05242300	1992-05-01	5730	A
USGS	05242300	1992-05-02	5330	A
USGS	05242300	1992-05-03	4880	A
USGS	05242300	1992-05-04	4580	A
USGS	05242300	1992-05-05	4150	A
USGS	05242300	1992-05-06	3740	A
USGS	05242300	1992-05-07	3760	A
USGS	05242300	1992-05-08	3690	A
USGS	05242300	1992-05-09	3330	A
USGS	05242300	1992-05-10	3080	A
USGS	05242300	1992-05-11	3380	A
USGS	05242300	1992-05-12	3020	A
USGS	05242300	1992-05-13	3640	A
USGS	05242300	1992-05-14	4230	A
USGS	05242300	1992-05-15	4220	A
USGS	05242300	1992-05-16	4000	A
USGS	05242300	1992-05-17	4030	A
USGS	05242300	1992-05-18	3580	A
USGS	05242300	1992-05-19	3580	A
USGS	05242300	1992-05-20	3360	A
USGS	05242300	1992-05-21	3120	A
USGS	05242300	1992-05-22	2990	A
USGS	05242300	1992-05-23	2590	A
USGS	05242300	1992-05-24	2470	A
USGS	05242300	1992-05-25	2610	A
USGS	05242300	1992-05-26	2270	A
USGS	05242300	1992-05-27	2330	A
USGS	05242300	1992-05-28	1890	A
USGS	05242300	1992-05-29	1820	A
USGS	05242300	1992-05-30	1830	A
USGS	05242300	1992-05-31	1760	A
USGS	05242300	1992-06-01	1520	A
USGS	05242300	1992-06-02	1420	A
USGS	05242300	1992-06-03	1420	A
USGS	05242300	1992-06-04	1230	A
USGS	05242300	1992-06-05	1200	A
USGS	05242300	1992-06-06	1200	A
USGS	05242300	1992-06-07	1060	A
USGS	05242300	1992-06-08	1010	A
USGS	05242300	1992-06-09	793	A
USGS	05242300	1992-06-10	1030	A
USGS	05242300	1992-06-11	856	A
USGS	05242300	1992-06-12	811	A
USGS	05242300	1992-06-13	887	A
USGS	05242300	1992-06-14	894	A
USGS	05242300	1992-06-15	686	A
USGS	05242300	1992-06-16	785	A
USGS	05242300	1992-06-17	862	A
USGS	05242300	1992-06-18	898	A
USGS	05242300	1992-06-19	1370	A
USGS	05242300	1992-06-20	2060	A
USGS	05242300	1992-06-21	2660	A
USGS	05242300	1992-06-22	2960	A
USGS	05242300	1992-06-23	2960	A
USGS	05242300	1992-06-24	2770	A
USGS	05242300	1992-06-25	2580	A
USGS	05242300	1992-06-26	2660	A
USGS	05242300	1992-06-27	2490	A
USGS	05242300	1992-06-28	2640	A
USGS	05242300	1992-06-29	2530	A
USGS	05242300	1992-06-30	2400	A
USGS	05242300	1992-07-01	2410	A
USGS	05242300	1992-07-02	2440	A
USGS	05242300	1992-07-03	3000	A
USGS	05242300	1992-07-04	4120	A
USGS	05242300	1992-07-05	4740	A
USGS	05242300	1992-07-06	5120	A
USGS	05242300	1992-07-07	5170	A
USGS	05242300	1992-07-08	4800	A
USGS	05242300	1992-07-09	4590	A
USGS	05242300	1992-07-10	4700	A
USGS	05242300	1992-07-11	4480	A
USGS	05242300	1992-07-12	4610	A
USGS	05242300	1992-07-13	4500	A
USGS	05242300	1992-07-14	4330	A
USGS	05242300	1992-07-15	3690	A
USGS	05242300	1992-07-16	3560	A
USGS	05242300	1992-07-17	3330	A
USGS	05242300	1992-07-18	3150	A
USGS	05242300	1992-07-19	3200	A
USGS	05242300	1992-07-20	3040	A
USGS	05242300	1992-07-21	2960	A
USGS	05242300	1992-07-22	2760	A
USGS	05242300	1992-07-23	2440	A
USGS	05242300	1992-07-24	2210	A
USGS	05242300	1992-07-25	2170	A
USGS	05242300	1992-07-26	2010	A
USGS	05242300	1992-07-27	1700	A
USGS	05242300	1992-07-28	1650	A
USGS	05242300	1992-07-29	1440	A
USGS	05242300	1992-07-30	1340	A
USGS	05242300	1992-07-31	1230	A
USGS	05242300	1992-08-01	1270	A
USGS	05242300	1992-08-02	1120	A
USGS	05242300	1992-08-03	1090	A
USGS	05242300	1992-08-04	1140	A
USGS	05242300	1992-08-05	1030	A
USGS	05242300	1992-08-06	981	A
USGS	05242300	1992-08-07	1030	A
USGS	05242300	1992-08-08	1130	A
USGS	05242300	1992-08-09	925	A
USGS	05242300	1992-08-10	1110	A
USGS	05242300	1992-08-11	1200	A
USGS	05242300	1992-08-12	1200	A
USGS	05242300	1992-08-13	1320	A
USGS	05242300	1992-08-14	1270	A
USGS	05242300	1992-08-15	1060	A
USGS	05242300	1992-08-16	1020	A
USGS	05242300	1992-08-17	1010	A
USGS	05242300	1992-08-18	952	A
USGS	05242300	1992-08-19	878	A
USGS	05242300	1992-08-20	864	A
USGS	05242300	1992-08-21	928	A
USGS	05242300	1992-08-22	982	A
USGS	05242300	1992-08-23	1000	A
USGS	05242300	1992-08-24	1500	A
USGS	05242300	1992-08-25	1250	A
USGS	05242300	1992-08-26	1320	A
USGS	05242300	1992-08-27	1680	A
USGS	05242300	1992-08-28	1520	A
USGS	05242300	1992-08-29	1760	A
USGS	05242300	1992-08-30	1750	A
USGS	05242300	1992-08-31	1920	A
USGS	05242300	1992-09-01	1910	A
USGS	05242300	1992-09-02	2140	A
USGS	05242300	1992-09-03	2130	A
USGS	05242300	1992-09-04	2480	A
USGS	05242300	1992-09-05	2510	A
USGS	05242300	1992-09-06	2750	A
USGS	05242300	1992-09-07	2870	A
USGS	05242300	1992-09-08	2890	A
USGS	05242300	1992-09-09	2890	A
USGS	05242300	1992-09-10	2900	A
USGS	05242300	1992-09-11	2930	A
USGS	05242300	1992-09-12	3220	A
USGS	05242300	1992-09-13	3200	A
USGS	05242300	1992-09-14	3130	A
USGS	05242300	1992-09-15	3010	A
USGS	05242300	1992-09-16	2780	A
USGS	05242300	1992-09-17	2870	A
USGS	05242300	1992-09-18	2680	A
USGS	05242300	1992-09-19	2600	A
USGS	05242300	1992-09-20	2590	A
USGS	05242300	1992-09-21	2590	A
USGS	05242300	1992-09-22	2570	A
USGS	05242300	1992-09-23	2540	A
USGS	05242300	1992-09-24	2460	A
USGS	05242300	1992-09-25	2350	A
USGS	05242300	1992-09-26	2310	A
USGS	05242300	1992-09-27	2310	A
USGS	05242300	1992-09-28	2210	A
USGS	05242300	1992-09-29	2190	A
USGS	05242300	1992-09-30	2130	A
USGS	05242300	1992-10-01	2180	A
USGS	05242300	1992-10-02	2190	A
USGS	05242300	1992-10-03	1930	A
USGS	05242300	1992-10-04	2280	A
USGS	05242300	1992-10-05	1670	A
USGS	05242300	1992-10-06	1920	A
USGS	05242300	1992-10-07	1890	A
USGS	05242300	1992-10-08	1970	A
USGS	05242300	1992-10-09	1970	A
USGS	05242300	1992-10-10	1960	A
USGS	05242300	1992-10-11	1960	A
USGS	05242300	1992-10-12	1970	A
USGS	05242300	1992-10-13	2010	A
USGS	05242300	1992-10-14	1980	A
USGS	05242300	1992-10-15	1890	A
USGS	05242300	1992-10-16	1940	A
USGS	05242300	1992-10-17	1940	A
USGS	05242300	1992-10-18	1940	A
USGS	05242300	1992-10-19	1920	A
USGS	05242300	1992-10-20	1920	A
USGS	05242300	1992-10-21	1870	A
USGS	05242300	1992-10-22	1780	A
USGS	05242300	1992-10-23	1790	A
USGS	05242300	1992-10-24	1790	A
USGS	05242300	1992-10-25	1930	A
USGS	05242300	1992-10-26	1910	A
USGS	05242300	1992-10-27	1830	A
USGS	05242300	1992-10-28	1850	A
USGS	05242300	1992-10-29	1820	A
USGS	05242300	1992-10-30	1840	A
USGS	05242300	1992-10-31	1830	A
USGS	05242300	1992-11-01	1890	A
USGS	05242300	1992-11-02	2110	A
USGS	05242300	1992-11-03	2110	A
USGS	05242300	1992-11-04	1760	A
USGS	05242300	1992-11-05	1900	A
USGS	05242300	1992-11-06	1900	A
USGS	05242300	1992-11-07	1910	A
USGS	05242300	1992-11-08	1930	A
USGS	05242300	1992-11-09	1900	A
USGS	05242300	1992-11-10	1950	A
USGS	05242300	1992-11-11	1910	A
USGS	05242300	1992-11-12	1890	A
USGS	05242300	1992-11-13	2020	A
USGS	05242300	1992-11-14	2030	A
USGS	05242300	1992-11-15	2060	A
USGS	05242300	1992-11-16	1750	A
USGS	05242300	1992-11-17	1780	A
USGS	05242300	1992-11-18	1770	A
USGS	05242300	1992-11-19	1790	A
USGS	05242300	1992-11-20	2290	A
USGS	05242300	1992-11-21	2250	A
USGS	05242300	1992-11-22	2030	A
USGS	05242300	1992-11-23	2090	A
USGS	05242300	1992-11-24	2070	A
USGS	05242300	1992-11-25	2090	A
USGS	05242300	1992-11-26	2100	A
USGS	05242300	1992-11-27	1970	A
USGS	05242300	1992-11-28	1630	A
USGS	05242300	1992-11-29	1530	A
USGS	05242300	1992-11-30	1520	A
USGS	05242300	1992-12-01	1510	A
USGS	05242300	1992-12-02	1520	A
USGS	05242300	1992-12-03	1470	A
USGS	05242300	1992-12-04	1480	A
USGS	05242300	1992-12-05	1550	A
USGS	05242300	1992-12-06	1600	A
USGS	05242300	1992-12-07	1700	A
USGS	05242300	1992-12-08	1800	A
USGS	05242300	1992-12-09	1900	A
USGS	05242300	1992-12-10	2060	A
USGS	05242300	1992-12-11	2120	A
USGS	05242300	1992-12-12	2140	A
USGS	05242300	1992-12-13	2130	A
USGS	05242300	1992-12-14	2200	A
USGS	05242300	1992-12-15	2320	A
USGS	05242300	1992-12-16	2320	A
USGS	05242300	1992-12-17	2460	A
USGS	05242300	1992-12-18	2290	A
USGS	05242300	1992-12-19	2000	A
USGS	05242300	1992-12-20	1800	A
USGS	05242300	1992-12-21	1900	A
USGS	05242300	1992-12-22	1950	A
USGS	05242300	1992-12-23	1850	A
USGS	05242300	1992-12-24	1600	A
USGS	05242300	1992-12-25	1700	A
USGS	05242300	1992-12-26	1850	A
USGS	05242300	1992-12-27	2000	A
USGS	05242300	1992-12-28	2050	A
USGS	05242300	1992-12-29	2050	A
USGS	05242300	1992-12-30	2050	A
USGS	05242300	1992-12-31	2060	A
USGS	05242300	1993-01-01	2520	A
USGS	05242300	1993-01-02	2550	A
USGS	05242300	1993-01-03	2400	A
USGS	05242300	1993-01-04	2460	A
USGS	05242300	1993-01-05	2380	A
USGS	05242300	1993-01-06	2380	A
USGS	05242300	1993-01-07	2360	A
USGS	05242300	1993-01-08	2300	A
USGS	05242300	1993-01-09	2300	A
USGS	05242300	1993-01-10	2250	A
USGS	05242300	1993-01-11	2250	A
USGS	05242300	1993-01-12	2200	A
USGS	05242300	1993-01-13	2250	A
USGS	05242300	1993-01-14	2250	A
USGS	05242300	1993-01-15	2200	A
USGS	05242300	1993-01-16	2150	A
USGS	05242300	1993-01-17	2150	A
USGS	05242300	1993-01-18	2150	A
USGS	05242300	1993-01-19	2150	A
USGS	05242300	1993-01-20	2150	A
USGS	05242300	1993-01-21	2150	A
USGS	05242300	1993-01-22	2150	A
USGS	05242300	1993-01-23	2100	A
USGS	05242300	1993-01-24	2100	A
USGS	05242300	1993-01-25	2050	A
USGS	05242300	1993-01-26	1950	A
USGS	05242300	1993-01-27	1850	A
USGS	05242300	1993-01-28	1900	A
USGS	05242300	1993-01-29	1950	A
USGS	05242300	1993-01-30	2000	A
USGS	05242300	1993-01-31	2000	A
USGS	05242300	1993-02-01	2000	A
USGS	05242300	1993-02-02	2000	A
USGS	05242300	1993-02-03	2000	A
USGS	05242300	1993-02-04	2000	A
USGS	05242300	1993-02-05	1950	A
USGS	05242300	1993-02-06	1950	A
USGS	05242300	1993-02-07	1900	A
USGS	05242300	1993-02-08	1850	A
USGS	05242300	1993-02-09	1850	A
USGS	05242300	1993-02-10	1800	A
USGS	05242300	1993-02-11	1750	A
USGS	05242300	1993-02-12	1800	A
USGS	05242300	1993-02-13	1850	A
USGS	05242300	1993-02-14	1800	A
USGS	05242300	1993-02-15	1800	A
USGS	05242300	1993-02-16	1800	A
USGS	05242300	1993-02-17	1800	A
USGS	05242300	1993-02-18	1750	A
USGS	05242300	1993-02-19	1700	A
USGS	05242300	1993-02-20	1650	A
USGS	05242300	1993-02-21	1600	A
USGS	05242300	1993-02-22	1600	A
USGS	05242300	1993-02-23	1600	A
USGS	05242300	1993-02-24	1600	A
USGS	05242300	1993-02-25	1600	A
USGS	05242300	1993-02-26	1550	A
USGS	05242300	1993-02-27	1550	A
USGS	05242300	1993-02-28	1550	A
USGS	05242300	1993-03-01	1550	A
USGS	05242300	1993-03-02	1550	A
USGS	05242300	1993-03-03	1550	A
USGS	05242300	1993-03-04	1550	A
USGS	05242300	1993-03-05	1550	A
USGS	05242300	1993-03-06	1550	A
USGS	05242300	1993-03-07	1550	A
USGS	05242300	1993-03-08	1550	A
USGS	05242300	1993-03-09	1550	A
USGS	05242300	1993-03-10	1550	A
USGS	05242300	1993-03-11	1550	A
USGS	05242300	1993-03-12	1600	A
USGS	05242300	1993-03-13	1600	A
USGS	05242300	1993-03-14	1600	A
USGS	05242300	1993-03-15	1600	A
USGS	05242300	1993-03-16	1650	A
USGS	05242300	1993-03-17	1650	A
USGS	05242300	1993-03-18	1650	A
USGS	05242300	1993-03-19	1700	A
USGS	05242300	1993-03-20	1700	A
USGS	05242300	1993-03-21	1730	A
USGS	05242300	1993-03-22	1710	A
USGS	05242300	1993-03-23	1780	A
USGS	05242300	1993-03-24	1780	A
USGS	05242300	1993-03-25	1710	A
USGS	05242300	1993-03-26	1740	A
USGS	05242300	1993-03-27	1960	A
USGS	05242300	1993-03-28	2140	A
USGS	05242300	1993-03-29	2460	A
USGS	05242300	1993-03-30	2810	A
USGS	05242300	1993-03-31	3280	A
USGS	05242300	1993-04-01	3450	A
USGS	05242300	1993-04-02	3720	A
USGS	05242300	1993-04-03	4020	A
USGS	05242300	1993-04-04	4350	A
USGS	05242300	1993-04-05	4770	A
USGS	05242300	1993-04-06	5320	A
USGS	05242300	1993-04-07	5370	A
USGS	05242300	1993-04-08	5130	A
USGS	05242300	1993-04-09	4660	A
USGS	05242300	1993-04-10	4640	A
USGS	05242300	1993-04-11	4710	A
USGS	05242300	1993-04-12	4680	A
USGS	05242300	1993-04-13	4830	A
USGS	05242300	1993-04-14	5020	A
USGS	05242300	1993-04-15	5000	A
USGS	05242300	1993-04-16	4910	A
USGS	05242300	1993-04-17	4910	A
USGS	05242300	1993-04-18	4860	A
USGS	05242300	1993-04-19	4670	A
USGS	05242300	1993-04-20	4400	A
USGS	05242300	1993-04-21	4180	A
USGS	05242300	1993-04-22	3870	A
USGS	05242300	1993-04-23	3840	A
USGS	05242300	1993-04-24	3910	A
USGS	05242300	1993-04-25	4180	A
USGS	05242300	1993-04-26	4620	A
USGS	05242300	1993-04-27	4820	A
USGS	05242300	1993-04-28	4750	A
USGS	05242300	1993-04-29	5060	A
USGS	05242300	1993-04-30	5030	A
USGS	05242300	1993-05-01	5500	A
USGS	05242300	1993-05-02	5970	A
USGS	05242300	1993-05-03	6690	A
USGS	05242300	1993-05-04	7100	A
USGS	05242300	1993-05-05	7220	A
USGS	05242300	1993-05-06	7230	A
USGS	05242300	1993-05-07	7140	A
USGS	05242300	1993-05-08	7140	A
USGS	05242300	1993-05-09	7120	A
USGS	05242300	1993-05-10	7010	A
USGS	05242300	1993-05-11	6810	A
USGS	05242300	1993-05-12	6720	A
USGS	05242300	1993-05-13	6260	A
USGS	05242300	1993-05-14	6120	A
USGS	05242300	1993-05-15	5440	A
USGS	05242300	1993-05-16	5050	A
USGS	05242300	1993-05-17	4540	A
USGS	05242300	1993-05-18	4050	A
USGS	05242300	1993-05-19	3690	A
USGS	05242300	1993-05-20	3310	A
USGS	05242300	1993-05-21	3140	A
USGS	05242300	1993-05-22	2820	A
USGS	05242300	1993-05-23	2910	A
USGS	05242300	1993-05-24	2950	A
USGS	05242300	1993-05-25	3170	A
USGS	05242300	1993-05-26	3490	A
USGS	05242300	1993-05-27	3620	A
USGS	05242300	1993-05-28	3830	A
USGS	05242300	1993-05-29	3830	A
USGS	05242300	1993-05-30	4740	A
USGS	05242300	1993-05-31	5900	A
USGS	05242300	1993-06-01	6830	A
USGS	05242300	1993-06-02	7210	A
USGS	05242300	1993-06-03	7220	A
USGS	05242300	1993-06-04	7190	A
USGS	05242300	1993-06-05	7040	A
USGS	05242300	1993-06-06	6800	A
USGS	05242300	1993-06-07	6650	A
USGS	05242300	1993-06-08	6200	A
USGS	05242300	1993-06-09	5810	A
USGS	05242300	1993-06-10	5440	A
USGS	05242300	1993-06-11	5440	A
USGS	05242300	1993-06-12	5420	A
USGS	05242300	1993-06-13	5410	A
USGS	05242300	1993-06-14	5440	A
USGS	05242300	1993-06-15	5420	A
USGS	05242300	1993-06-16	5280	A
USGS	05242300	1993-06-17	4980	A
USGS	05242300	1993-06-18	4850	A
USGS	05242300	1993-06-19	4580	A
USGS	05242300	1993-06-20	4590	A
USGS	05242300	1993-06-21	4480	A
USGS	05242300	1993-06-22	4180	A
USGS	05242300	1993-06-23	4340	A
USGS	05242300	1993-06-24	4700	A
USGS	05242300	1993-06-25	5880	A
USGS	05242300	1993-06-26	7390	A
USGS	05242300	1993-06-27	7510	A
USGS	05242300	1993-06-28	7320	A
USGS	05242300	1993-06-29	6780	A
USGS	05242300	1993-06-30	6420	A
USGS	05242300	1993-07-01	6250	A
USGS	05242300	1993-07-02	6260	A
USGS	05242300	1993-07-03	6360	A
USGS	05242300	1993-07-04	7050	A
USGS	05242300	1993-07-05	8820	A
USGS	05242300	1993-07-06	9950	A
USGS	05242300	1993-07-07	10700	A
USGS	05242300	1993-07-08	11300	A
USGS	05242300	1993-07-09	11700	A
USGS	05242300	1993-07-10	11900	A
USGS	05242300	1993-07-11	12100	A
USGS	05242300	1993-07-12	12100	A
USGS	05242300	1993-07-13	12100	A
USGS	05242300	1993-07-14	12000	A
USGS	05242300	1993-07-15	11800	A
USGS	05242300	1993-07-16	11800	A
